;case:concept:name;concept:tool;concept:operation;time:timestamp;concept:resource;case:instance
112656;1098;PF;C;2025-07-07 18:25:34.570812379+00:00;re1;2
112657;1098;PF;r;2025-07-07 18:03:29.480382374+00:00;re1;2
112658;1098;PF;u;2025-07-07 18:05:38.799280723+00:00;re1;2
112659;1098;PF;d;2025-07-07 18:22:21.448412267+00:00;re1;2
112660;1098;Gestao;c;2025-07-07 18:41:56.118853194+00:00;re1;3
112661;1098;Gestao;r;2025-07-07 16:33:53.919353715+00:00;re1;3
112662;1098;Gestao;U;2025-07-07 18:24:15.475545074+00:00;re1;3
112663;1098;Gestao;d;2025-07-07 15:27:49.411104706+00:00;re1;3
112664;1098;PF;C;2025-07-07 17:34:30.326472561+00:00;re1;3
112665;1098;PF;d;2025-07-07 16:35:42.926846865+00:00;re1;3
112666;1098;Gestao;r;2025-07-07 18:31:13.666851546+00:00;re14;4
112667;1098;Gestao;U;2025-07-07 18:38:55.135630744+00:00;re14;4
112668;1098;Gestao;d;2025-07-07 18:27:48.738098705+00:00;re14;4
112669;1098;Gestao;c;2025-07-07 19:05:45.667655265+00:00;re1;5
112670;1098;Gestao;U;2025-07-07 18:55:01.820616169+00:00;re1;5
112671;1098;Gestao;d;2025-07-07 19:12:16.483601224+00:00;re1;5
112672;1098;Requisito;r;2025-07-07 19:37:13.397887248+00:00;re1;5
112673;1098;Teste;r;2025-07-07 19:02:44.608354135+00:00;re1;5
112674;1098;Gestao;c;2025-07-07 17:16:33.114888214+00:00;re2;6
112675;1098;Gestao;U;2025-07-07 18:25:12.609415766+00:00;re2;6
112676;1098;Codigo;r;2025-07-07 19:21:30.163657912+00:00;re2;6
112677;1098;Codigo;U;2025-07-07 19:14:18.044441694+00:00;re2;6
112678;1098;Codigo;d;2025-07-07 17:31:41.494192563+00:00;re2;6
112679;1098;Teste;r;2025-07-07 19:48:51.682428700+00:00;re2;6
112680;1098;Gestao;c;2025-07-07 18:42:40.328172787+00:00;re2;7
112681;1098;Gestao;U;2025-07-07 18:58:08.664780294+00:00;re2;7
112682;1098;Codigo;r;2025-07-07 16:43:52.249337470+00:00;re2;7
112683;1098;Requisito;r;2025-07-07 17:55:20.780323528+00:00;re2;7
112684;1098;PF;C;2025-07-07 19:09:12.398674608+00:00;re2;7
112685;1098;PF;r;2025-07-07 17:52:09.541795853+00:00;re2;7
112686;1098;PF;d;2025-07-07 17:42:49.604999268+00:00;re2;7
112687;1098;Gestao;r;2025-07-07 19:24:05.695331579+00:00;re14;8
112688;1098;Gestao;U;2025-07-07 18:43:37.878854675+00:00;re14;8
112689;1098;Requisito;r;2025-07-07 14:48:24.460648276+00:00;re14;8
112690;1098;PF;C;2025-07-07 16:47:26.741138161+00:00;re14;8
112691;1098;PF;r;2025-07-07 17:03:58.074217951+00:00;re14;8
112692;1098;PF;d;2025-07-07 17:52:16.955615+00:00;re14;8
112693;1098;Gestao;U;2025-07-07 19:40:14.735548505+00:00;re2;9
112694;1098;Gestao;d;2025-07-07 18:27:45.423870248+00:00;re2;9
112695;1098;Codigo;C;2025-07-07 19:34:43.585344582+00:00;re2;9
112696;1098;Codigo;u;2025-07-07 18:56:26.866884795+00:00;re2;9
112697;1098;Codigo;d;2025-07-07 18:40:35.247968896+00:00;re2;9
112698;1098;Requisito;r;2025-07-07 16:49:46.665602453+00:00;re2;9
112699;1098;Teste;r;2025-07-07 17:50:36.964870257+00:00;re2;9
112700;1098;Gestao;r;2025-07-07 15:30:07.619212310+00:00;re1;10
112701;1098;Gestao;U;2025-07-07 13:05:04.550447618+00:00;re1;10
112702;1098;Gestao;d;2025-07-07 09:00:21.516766969+00:00;re1;10
112703;1098;Codigo;r;2025-07-07 13:52:38.125046982+00:00;re1;10
112704;1098;Teste;C;2025-07-07 20:00:48.258611232+00:00;re1;10
112705;1098;Teste;r;2025-07-07 16:10:47.553712613+00:00;re1;10
112706;1098;Teste;u;2025-07-07 13:04:48.259856671+00:00;re1;10
112707;1098;Gestao;c;2025-07-07 20:09:41.023227289+00:00;re14;11
112708;1098;Gestao;U;2025-07-07 20:14:05.090960271+00:00;re14;11
112709;1098;Gestao;d;2025-07-07 19:55:10.840097822+00:00;re14;11
112710;1098;Gestao;U;2025-07-07 19:28:06.167342022+00:00;re14;12
112711;1098;PF;C;2025-07-07 19:16:28.140658310+00:00;re14;12
112712;1098;PF;r;2025-07-07 19:22:14.674559071+00:00;re14;12
112713;1098;Gestao;r;2025-07-07 19:39:18.781752901+00:00;re14;13
112714;1098;Gestao;U;2025-07-07 20:11:23.571944048+00:00;re14;13
112715;1098;Gestao;d;2025-07-07 19:33:56.544415860+00:00;re14;13
112716;1098;PF;C;2025-07-07 20:15:32.561440517+00:00;re14;13
112717;1098;PF;r;2025-07-07 19:38:27.129390264+00:00;re14;13
112718;1098;Gestao;c;2025-07-07 13:55:41.638180240+00:00;re1;14
112719;1098;Gestao;U;2025-07-07 15:52:38.469065639+00:00;re1;14
112720;1098;Codigo;r;2025-07-07 19:35:14.845970509+00:00;re1;14
112721;1098;Codigo;U;2025-07-07 14:14:12.152190929+00:00;re1;14
112722;1098;Codigo;d;2025-07-07 20:49:58.621983427+00:00;re1;14
112723;1098;Requisito;r;2025-07-07 20:13:02.229900173+00:00;re1;14
112724;1098;Gestao;U;2025-07-07 16:35:33.165691364+00:00;re2;15
112725;1098;Gestao;c;2025-07-07 21:08:30.839529589+00:00;re2;16
112726;1098;Gestao;r;2025-07-07 21:16:10.953844731+00:00;re2;16
112727;1098;Gestao;U;2025-07-07 20:20:42.046336482+00:00;re2;16
112728;1098;Requisito;r;2025-07-07 20:21:02.488330843+00:00;re2;16
112729;1098;Teste;u;2025-07-07 20:52:48.950694495+00:00;re2;16
112730;1098;Gestao;U;2025-07-07 16:30:57.773602051+00:00;re14;17
112731;1098;Codigo;r;2025-07-07 21:14:40.502986220+00:00;re14;17
112732;1098;Requisito;r;2025-07-07 19:33:29.228200067+00:00;re14;17
112733;1098;PF;C;2025-07-07 19:31:50.072272505+00:00;re14;17
112734;1098;PF;u;2025-07-07 19:49:23.365018761+00:00;re14;17
112735;1098;PF;d;2025-07-07 20:22:52.268661925+00:00;re14;17
112736;1098;Gestao;c;2025-07-07 19:49:35.006617164+00:00;re14;18
112737;1098;Gestao;r;2025-07-07 14:14:23.603979599+00:00;re14;18
112738;1098;Gestao;U;2025-07-07 17:09:59.340557134+00:00;re14;18
112739;1098;PF;C;2025-07-07 19:29:39.721740396+00:00;re14;18
112740;1098;PF;u;2025-07-07 21:35:40.517069699+00:00;re14;18
112741;1098;PF;d;2025-07-07 20:30:35.122114523+00:00;re14;18
112742;1098;Gestao;U;2025-07-07 20:49:39.740455086+00:00;re14;19
112743;1098;Gestao;d;2025-07-07 21:44:37.176714918+00:00;re14;19
112744;1098;Gestao;U;2025-07-07 16:00:05.333204578+00:00;re14;20
112745;1098;Gestao;d;2025-07-07 15:11:43.684613759+00:00;re14;20
112746;1098;Codigo;r;2025-07-07 14:14:25.585454404+00:00;re14;20
112747;1098;Requisito;U;2025-07-07 13:12:37.142900117+00:00;re14;20
112748;1099;Gestao;U;2025-07-07 07:38:31.520504631+00:00;re1;1
112749;1099;Codigo;r;2025-07-07 04:51:19.454622073+00:00;re1;1
112750;1099;Requisito;C;2025-07-07 14:08:16.179149118+00:00;re1;1
112751;1099;Requisito;r;2025-07-07 06:51:08.437026630+00:00;re1;1
112752;1099;Teste;r;2025-07-07 06:44:27.503620619+00:00;re1;1
112753;1099;Gestao;c;2025-07-07 12:52:21.043230889+00:00;re2;2
112754;1099;Gestao;U;2025-07-07 14:13:23.666419431+00:00;re2;2
112755;1099;PF;C;2025-07-07 13:38:30.245451296+00:00;re2;2
112756;1099;Gestao;c;2025-07-07 13:34:16.312369247+00:00;re2;3
112757;1099;Gestao;r;2025-07-07 12:32:31.330371748+00:00;re2;3
112758;1099;Gestao;U;2025-07-07 12:52:44.192882800+00:00;re2;3
112759;1099;Gestao;d;2025-07-07 12:53:56.886690777+00:00;re2;3
112760;1099;Requisito;r;2025-07-07 11:32:32.606840781+00:00;re2;3
112761;1099;PF;C;2025-07-07 14:08:31.941764651+00:00;re2;3
112762;1099;PF;u;2025-07-07 13:53:16.745673894+00:00;re2;3
112763;1099;Gestao;r;2025-07-07 14:12:37.217730185+00:00;re2;4
112764;1099;Gestao;U;2025-07-07 13:00:30.300162447+00:00;re2;4
112765;1099;Gestao;d;2025-07-07 10:54:50.034510240+00:00;re2;4
112766;1099;Gestao;r;2025-07-07 09:37:19.903577635+00:00;re1;5
112767;1099;Gestao;U;2025-07-07 08:47:29.659934240+00:00;re1;5
112768;1099;Gestao;d;2025-07-07 10:06:43.251798373+00:00;re1;5
112769;1099;Requisito;r;2025-07-07 12:15:57.521856130+00:00;re1;5
112770;1099;PF;r;2025-07-07 13:17:34.937397447+00:00;re1;5
112771;1099;Gestao;r;2025-07-07 10:32:11.023806217+00:00;re2;6
112772;1099;Gestao;U;2025-07-07 13:58:16.764063209+00:00;re2;6
112773;1099;Codigo;C;2025-07-07 07:39:11.407223971+00:00;re2;6
112774;1099;Codigo;u;2025-07-07 14:39:20.740596391+00:00;re2;6
112775;1099;Codigo;d;2025-07-07 09:49:34.881072164+00:00;re2;6
112776;1099;Requisito;r;2025-07-07 14:04:26.523175408+00:00;re2;6
112777;1099;Gestao;c;2025-07-07 13:09:24.145854949+00:00;re1;7
112778;1099;Gestao;r;2025-07-07 13:40:28.364450660+00:00;re1;7
112779;1099;Gestao;U;2025-07-07 13:30:54.847949463+00:00;re1;7
112780;1099;Gestao;d;2025-07-07 14:38:10.784046684+00:00;re1;7
112781;1099;Codigo;r;2025-07-07 13:59:05.562081824+00:00;re1;7
112782;1099;PF;C;2025-07-07 13:10:07.652517011+00:00;re1;7
112783;1099;PF;d;2025-07-07 14:34:57.997620763+00:00;re1;7
112784;1099;Gestao;c;2025-07-07 11:33:24.731879734+00:00;re2;8
112785;1099;Gestao;r;2025-07-07 13:47:25.522271101+00:00;re2;8
112786;1099;Gestao;U;2025-07-07 11:28:08.648211941+00:00;re2;8
112787;1099;Gestao;d;2025-07-07 14:19:11.260465629+00:00;re2;8
112788;1099;Requisito;r;2025-07-07 12:54:51.667930994+00:00;re2;8
112789;1099;PF;C;2025-07-07 14:37:25.978054525+00:00;re2;8
112790;1099;PF;r;2025-07-07 13:32:20.035770924+00:00;re2;8
112791;1099;PF;u;2025-07-07 11:56:10.860528269+00:00;re2;8
112792;1099;PF;d;2025-07-07 14:54:46.245862954+00:00;re2;8
112793;1099;Gestao;r;2025-07-07 11:35:49.768187072+00:00;re1;9
112794;1099;Gestao;U;2025-07-07 12:32:50.620434622+00:00;re1;9
112795;1099;Codigo;U;2025-07-07 12:35:53.696474386+00:00;re1;9
112796;1099;Codigo;d;2025-07-07 14:14:01.570385978+00:00;re1;9
112797;1099;Requisito;r;2025-07-07 11:39:36.052610306+00:00;re1;9
112798;1099;Gestao;c;2025-07-07 10:50:09.015847894+00:00;re1;10
112799;1099;Gestao;r;2025-07-07 10:05:02.212392538+00:00;re1;10
112800;1099;Gestao;U;2025-07-07 14:52:02.933944584+00:00;re1;10
112801;1099;Gestao;d;2025-07-07 10:18:06.854201890+00:00;re1;10
112802;1099;Teste;C;2025-07-07 11:43:40.098431774+00:00;re1;10
112803;1099;Teste;r;2025-07-07 11:39:49.741884466+00:00;re1;10
112804;1099;Teste;u;2025-07-07 13:53:49.133918024+00:00;re1;10
112805;1099;Gestao;c;2025-07-07 16:18:54.754909404+00:00;re1;11
112806;1099;Gestao;r;2025-07-07 16:04:43.252440643+00:00;re1;11
112807;1099;Gestao;U;2025-07-07 16:27:59.887028191+00:00;re1;11
112808;1099;Gestao;d;2025-07-07 16:07:44.311709331+00:00;re1;11
112809;1099;Gestao;c;2025-07-07 16:27:14.010062467+00:00;re14;12
112810;1099;Gestao;r;2025-07-07 16:39:22.415716872+00:00;re14;12
112811;1099;Gestao;U;2025-07-07 16:44:42.785233959+00:00;re14;12
112812;1099;Gestao;d;2025-07-07 16:53:25.264672350+00:00;re14;12
112813;1099;Requisito;r;2025-07-07 16:43:11.350629687+00:00;re14;12
112814;1099;PF;C;2025-07-07 16:44:36.893472920+00:00;re14;12
112815;1099;PF;r;2025-07-07 16:37:09.573022691+00:00;re14;12
112816;1099;PF;u;2025-07-07 16:29:16.654275270+00:00;re14;12
112817;1099;Gestao;U;2025-07-07 16:12:23.851404194+00:00;re1;13
112818;1099;Gestao;d;2025-07-07 15:12:12.355742528+00:00;re1;13
112819;1099;Codigo;r;2025-07-07 15:08:31.868106454+00:00;re1;13
112820;1099;PF;C;2025-07-07 16:39:17.272143997+00:00;re1;13
112821;1099;PF;r;2025-07-07 15:26:23.241468502+00:00;re1;13
112822;1099;PF;u;2025-07-07 16:27:17.793435628+00:00;re1;13
112823;1099;Gestao;c;2025-07-07 11:57:17.584079735+00:00;re2;14
112824;1099;Gestao;r;2025-07-07 16:25:56.482487668+00:00;re2;14
112825;1099;Gestao;U;2025-07-07 14:33:49.532747498+00:00;re2;14
112826;1099;Codigo;c;2025-07-07 13:01:51.309301115+00:00;re2;14
112827;1099;Codigo;U;2025-07-07 16:24:32.052260210+00:00;re2;14
112828;1099;Codigo;d;2025-07-07 15:08:55.537365236+00:00;re2;14
112829;1099;Teste;r;2025-07-07 14:03:05.857348142+00:00;re2;14
112830;1099;Gestao;U;2025-07-07 14:39:01.537607208+00:00;re1;15
112831;1099;Requisito;r;2025-07-07 14:05:55.750307753+00:00;re1;15
112832;1099;Gestao;U;2025-07-07 16:58:06.025167776+00:00;re14;16
112833;1099;Gestao;d;2025-07-07 12:43:43.730469702+00:00;re14;16
112834;1099;Gestao;c;2025-07-07 17:17:49.862734680+00:00;re14;17
112835;1099;Gestao;r;2025-07-07 17:50:30.342715486+00:00;re14;17
112836;1099;Gestao;U;2025-07-07 17:42:49.210204516+00:00;re14;17
112837;1099;Gestao;d;2025-07-07 17:20:07.034140506+00:00;re14;17
112838;1099;PF;C;2025-07-07 17:24:57.449084795+00:00;re14;17
112839;1099;PF;d;2025-07-07 17:32:44.391443610+00:00;re14;17
112840;1099;Gestao;c;2025-07-07 17:11:23.326041775+00:00;re2;18
112841;1099;Gestao;U;2025-07-07 17:40:46.361397864+00:00;re2;18
112842;1099;Codigo;r;2025-07-07 17:51:27.369503477+00:00;re2;18
112843;1099;Requisito;r;2025-07-07 17:10:43.524175093+00:00;re2;18
112844;1099;PF;C;2025-07-07 17:54:01.906334420+00:00;re2;18
112845;1099;PF;u;2025-07-07 17:03:13.537412497+00:00;re2;18
112846;1099;PF;d;2025-07-07 17:27:16.382726881+00:00;re2;18
112847;1099;Gestao;c;2025-07-07 17:10:16.596539309+00:00;re14;19
112848;1099;Gestao;U;2025-07-07 17:10:52.967352439+00:00;re14;19
112849;1099;Gestao;d;2025-07-07 18:04:01.268224900+00:00;re14;19
112850;1099;Gestao;c;2025-07-07 09:58:57.071597352+00:00;re1;20
112851;1099;Gestao;r;2025-07-07 06:26:56.748275943+00:00;re1;20
112852;1099;Gestao;U;2025-07-07 08:59:33.617242931+00:00;re1;20
112853;1099;Requisito;U;2025-07-07 11:29:01.655919658+00:00;re1;20
112854;1099;Teste;r;2025-07-07 05:14:25.875485780+00:00;re1;20
112855;1100;Gestao;c;2025-07-07 10:06:09.810882134+00:00;re2;1
112856;1100;Gestao;U;2025-07-07 07:00:24.421891142+00:00;re2;1
112857;1100;Requisito;C;2025-07-07 05:35:06.230573073+00:00;re2;1
112858;1100;Requisito;u;2025-07-07 07:28:44.773462768+00:00;re2;1
112859;1100;Requisito;d;2025-07-07 05:19:51.761758887+00:00;re2;1
112860;1100;Gestao;U;2025-07-07 09:29:54.596890193+00:00;re5;2
112861;1100;Gestao;d;2025-07-07 08:57:46.137492032+00:00;re5;2
112862;1100;PF;C;2025-07-07 09:39:52.207493547+00:00;re5;2
112863;1100;PF;r;2025-07-07 10:36:38.383695770+00:00;re5;2
112864;1100;Gestao;c;2025-07-07 06:53:17.114443034+00:00;re5;3
112865;1100;Gestao;r;2025-07-07 08:00:56.149096469+00:00;re5;3
112866;1100;Gestao;U;2025-07-07 08:39:08.087075038+00:00;re5;3
112867;1100;Gestao;d;2025-07-07 10:32:57.659394237+00:00;re5;3
112868;1100;Codigo;r;2025-07-07 10:02:55.055224596+00:00;re5;3
112869;1100;Requisito;r;2025-07-07 10:14:31.424359128+00:00;re5;3
112870;1100;PF;C;2025-07-07 10:21:47.573467316+00:00;re5;3
112871;1100;PF;d;2025-07-07 08:20:25.833350185+00:00;re5;3
112872;1100;Gestao;c;2025-07-07 10:00:29.951930197+00:00;re4;4
112873;1100;Gestao;r;2025-07-07 07:59:55.128679542+00:00;re4;4
112874;1100;Gestao;U;2025-07-07 07:04:39.931945641+00:00;re4;4
112875;1100;Gestao;c;2025-07-07 05:11:24.768459348+00:00;re4;5
112876;1100;Gestao;r;2025-07-07 08:00:46.727258862+00:00;re4;5
112877;1100;Gestao;U;2025-07-07 10:41:48.708083471+00:00;re4;5
112878;1100;Requisito;r;2025-07-07 07:52:01.321078959+00:00;re4;5
112879;1100;Gestao;c;2025-07-06 16:18:16.519572835+00:00;re2;6
112880;1100;Gestao;U;2025-07-05 00:27:37.717980185+00:00;re2;6
112881;1100;Gestao;d;2025-07-04 22:44:10.977862680+00:00;re2;6
112882;1100;Codigo;C;2025-07-05 05:35:27.021773993+00:00;re2;6
112883;1100;Codigo;d;2025-07-04 23:45:04.085952042+00:00;re2;6
112884;1100;Gestao;c;2025-07-07 10:15:02.595061733+00:00;re5;7
112885;1100;Gestao;U;2025-07-07 09:33:18.801166753+00:00;re5;7
112886;1100;Gestao;d;2025-07-07 11:09:46.453588711+00:00;re5;7
112887;1100;PF;C;2025-07-07 09:55:18.128906787+00:00;re5;7
112888;1100;PF;r;2025-07-07 10:00:41.412309455+00:00;re5;7
112889;1100;PF;u;2025-07-07 10:20:32.253137702+00:00;re5;7
112890;1100;PF;d;2025-07-07 10:26:33.248105917+00:00;re5;7
112891;1100;Gestao;c;2025-07-07 11:30:29.589148827+00:00;re2;8
112892;1100;Gestao;r;2025-07-07 07:55:49.464122566+00:00;re2;8
112893;1100;Gestao;U;2025-07-07 08:20:21.086266917+00:00;re2;8
112894;1100;Codigo;r;2025-07-07 09:04:12.818850352+00:00;re2;8
112895;1100;PF;C;2025-07-07 09:56:28.614845424+00:00;re2;8
112896;1100;PF;r;2025-07-07 09:05:57.425318451+00:00;re2;8
112897;1100;PF;u;2025-07-07 10:29:26.447288932+00:00;re2;8
112898;1100;Gestao;c;2025-07-07 05:24:14.149134222+00:00;re2;9
112899;1100;Gestao;r;2025-07-07 04:35:10.699540858+00:00;re2;9
112900;1100;Gestao;U;2025-07-07 07:37:02.880100565+00:00;re2;9
112901;1100;Gestao;d;2025-07-07 08:54:24.711149505+00:00;re2;9
112902;1100;Codigo;r;2025-07-07 08:02:31.381538555+00:00;re2;9
112903;1100;Codigo;U;2025-07-07 10:33:07.923826050+00:00;re2;9
112904;1100;Teste;r;2025-07-07 09:23:41.380233429+00:00;re2;9
112905;1100;Gestao;c;2025-07-07 10:35:36.199231439+00:00;re5;10
112906;1100;Gestao;U;2025-07-07 10:02:58.806021675+00:00;re5;10
112907;1100;Codigo;r;2025-07-07 10:15:43.441046455+00:00;re5;10
112908;1100;Teste;C;2025-07-07 10:02:24.445873731+00:00;re5;10
112909;1100;Gestao;c;2025-07-07 09:34:42.635491814+00:00;re5;11
112910;1100;Gestao;r;2025-07-07 11:39:54.706648305+00:00;re5;11
112911;1100;Gestao;U;2025-07-07 08:06:46.009362930+00:00;re5;11
112912;1100;Gestao;d;2025-07-07 11:21:20.078986974+00:00;re5;11
112913;1100;Gestao;c;2025-07-07 09:18:34.714566396+00:00;re4;12
112914;1100;Gestao;r;2025-07-07 08:38:43.920187134+00:00;re4;12
112915;1100;Gestao;U;2025-07-07 06:50:17.091803465+00:00;re4;12
112916;1100;Codigo;r;2025-07-07 06:24:49.285788860+00:00;re4;12
112917;1100;PF;C;2025-07-07 07:58:02.843126596+00:00;re4;12
112918;1100;PF;r;2025-07-07 04:58:48.445085229+00:00;re4;12
112919;1100;PF;u;2025-07-07 06:24:06.232856347+00:00;re4;12
112920;1100;PF;d;2025-07-07 07:22:30.739348541+00:00;re4;12
112921;1100;Gestao;c;2025-07-07 12:08:32.447587915+00:00;re2;13
112922;1100;Gestao;U;2025-07-07 12:50:13.431230443+00:00;re2;13
112923;1100;Gestao;d;2025-07-07 12:13:07.092809940+00:00;re2;13
112924;1100;Codigo;r;2025-07-07 12:50:44.232261789+00:00;re2;13
112925;1100;PF;C;2025-07-07 13:02:05.059218162+00:00;re2;13
112926;1100;PF;u;2025-07-07 12:50:07.201213437+00:00;re2;13
112927;1100;Gestao;c;2025-07-07 11:43:03.633961234+00:00;re5;14
112928;1100;Gestao;r;2025-07-07 09:45:00.746187644+00:00;re5;14
112929;1100;Gestao;U;2025-07-07 10:59:16.697653127+00:00;re5;14
112930;1100;Gestao;d;2025-07-07 12:22:46.415517812+00:00;re5;14
112931;1100;Codigo;r;2025-07-07 09:21:02.580215251+00:00;re5;14
112932;1100;Codigo;U;2025-07-07 10:44:37.119374808+00:00;re5;14
112933;1100;Requisito;r;2025-07-07 09:41:16.135566682+00:00;re5;14
112934;1100;Gestao;c;2025-07-07 12:18:18.122735783+00:00;re2;15
112935;1100;Gestao;r;2025-07-07 12:37:56.660523962+00:00;re2;15
112936;1100;Gestao;U;2025-07-07 12:41:37.986746469+00:00;re2;15
112937;1100;Codigo;r;2025-07-07 13:05:58.522112481+00:00;re2;15
112938;1100;Requisito;r;2025-07-07 12:19:27.019191104+00:00;re2;15
112939;1100;Gestao;c;2025-07-07 11:59:27.018097462+00:00;re4;16
112940;1100;Gestao;U;2025-07-07 13:09:27.590932089+00:00;re4;16
112941;1100;Gestao;d;2025-07-07 12:01:40.125415966+00:00;re4;16
112942;1100;Gestao;r;2025-07-07 13:08:15.679194774+00:00;re2;17
112943;1100;Gestao;U;2025-07-07 12:29:05.102140122+00:00;re2;17
112944;1100;Codigo;r;2025-07-07 12:58:30.914629827+00:00;re2;17
112945;1100;Requisito;r;2025-07-07 13:34:10.912942961+00:00;re2;17
112946;1100;PF;C;2025-07-07 11:45:16.511487800+00:00;re2;17
112947;1100;PF;u;2025-07-07 12:43:39.026135587+00:00;re2;17
112948;1100;Gestao;r;2025-07-07 12:53:27.166951518+00:00;re5;18
112949;1100;Gestao;U;2025-07-07 12:52:29.172836222+00:00;re5;18
112950;1100;Gestao;d;2025-07-07 10:23:19.956192678+00:00;re5;18
112951;1100;Codigo;r;2025-07-07 11:03:32.046722351+00:00;re5;18
112952;1100;PF;C;2025-07-07 13:45:54.119464229+00:00;re5;18
112953;1100;PF;u;2025-07-07 11:53:21.606070139+00:00;re5;18
112954;1100;PF;d;2025-07-07 10:57:44.648186711+00:00;re5;18
112955;1100;Gestao;c;2025-07-07 12:07:17.020374328+00:00;re4;19
112956;1100;Gestao;U;2025-07-07 12:08:01.157828437+00:00;re4;19
112957;1100;Gestao;d;2025-07-07 12:27:53.591435380+00:00;re4;19
112958;1100;Gestao;c;2025-07-06 23:02:56.279417350+00:00;re4;20
112959;1100;Gestao;U;2025-07-07 01:45:10.619351515+00:00;re4;20
112960;1100;Codigo;r;2025-07-07 05:35:57.156816078+00:00;re4;20
112961;1100;Requisito;U;2025-07-07 00:58:11.125215526+00:00;re4;20
112962;1100;Requisito;d;2025-07-07 04:27:34.904157548+00:00;re4;20
112963;1100;Teste;r;2025-07-07 00:43:34.055451312+00:00;re4;20
112964;1101;Gestao;c;2025-07-07 05:50:00.922102635+00:00;re5;1
112965;1101;Gestao;U;2025-07-07 06:07:28.677322690+00:00;re5;1
112966;1101;Requisito;C;2025-07-07 06:31:27.876245084+00:00;re5;1
112967;1101;Requisito;r;2025-07-07 06:39:30.292678900+00:00;re5;1
112968;1101;Teste;r;2025-07-07 05:27:35.258470833+00:00;re5;1
112969;1101;Gestao;c;2025-07-07 03:10:45.665477525+00:00;re8;2
112970;1101;Gestao;r;2025-07-07 05:03:19.131064386+00:00;re8;2
112971;1101;Gestao;U;2025-07-07 01:50:37.872897880+00:00;re8;2
112972;1101;Gestao;d;2025-07-07 01:57:18.728064334+00:00;re8;2
112973;1101;Requisito;r;2025-07-07 00:44:07.919005744+00:00;re8;2
112974;1101;PF;C;2025-07-07 02:14:45.536518593+00:00;re8;2
112975;1101;PF;u;2025-07-07 02:05:45.818563866+00:00;re8;2
112976;1101;PF;d;2025-07-07 07:00:44.048279541+00:00;re8;2
112977;1101;Gestao;U;2025-07-07 04:17:18.093593659+00:00;re8;3
112978;1101;Codigo;r;2025-07-07 01:39:57.591072476+00:00;re8;3
112979;1101;PF;C;2025-07-07 00:19:30.979305235+00:00;re8;3
112980;1101;Gestao;c;2025-07-07 06:40:34.016733989+00:00;re8;4
112981;1101;Gestao;r;2025-07-07 06:51:31.151811917+00:00;re8;4
112982;1101;Gestao;U;2025-07-07 07:17:38.583951811+00:00;re8;4
112983;1101;Gestao;d;2025-07-07 07:19:29.211146749+00:00;re8;4
112984;1101;Gestao;U;2025-07-07 05:43:10.911524490+00:00;re7;5
112985;1101;PF;r;2025-07-07 05:21:05.613665568+00:00;re7;5
112986;1101;Teste;r;2025-07-07 06:11:50.739220684+00:00;re7;5
112987;1101;Gestao;U;2025-07-07 07:15:20.252379817+00:00;re7;6
112988;1101;Gestao;d;2025-07-06 22:21:56.428388418+00:00;re7;6
112989;1101;Codigo;U;2025-07-06 23:56:20.032224733+00:00;re7;6
112990;1101;Codigo;d;2025-07-06 21:37:05.849195703+00:00;re7;6
112991;1101;Requisito;r;2025-07-07 00:25:45.685190571+00:00;re7;6
112992;1101;Gestao;c;2025-07-07 02:00:29.078466994+00:00;re6;7
112993;1101;Gestao;U;2025-07-07 02:13:17.870704416+00:00;re6;7
112994;1101;Gestao;d;2025-07-07 06:58:21.113572868+00:00;re6;7
112995;1101;Codigo;r;2025-07-07 02:57:29.052052871+00:00;re6;7
112996;1101;PF;C;2025-07-07 05:50:48.993290655+00:00;re6;7
112997;1101;PF;r;2025-07-07 04:17:06.020874653+00:00;re6;7
112998;1101;Gestao;c;2025-07-07 07:34:24.726205104+00:00;re6;8
112999;1101;Gestao;U;2025-07-07 06:55:26.963160855+00:00;re6;8
113000;1101;Gestao;d;2025-07-07 06:32:30.754445497+00:00;re6;8
113001;1101;Codigo;r;2025-07-07 07:33:27.329380310+00:00;re6;8
113002;1101;Requisito;r;2025-07-07 07:48:25.094159583+00:00;re6;8
113003;1101;PF;C;2025-07-07 07:52:02.937816980+00:00;re6;8
113004;1101;PF;r;2025-07-07 07:50:09.885632295+00:00;re6;8
113005;1101;PF;u;2025-07-07 07:50:24.447170906+00:00;re6;8
113006;1101;PF;d;2025-07-07 07:54:25.002757024+00:00;re6;8
113007;1101;Gestao;r;2025-07-07 06:36:18.992649931+00:00;re5;9
113008;1101;Gestao;U;2025-07-07 07:23:53.690910712+00:00;re5;9
113009;1101;Gestao;d;2025-07-07 04:21:25.374991250+00:00;re5;9
113010;1101;Codigo;C;2025-07-07 00:57:05.011569559+00:00;re5;9
113011;1101;Codigo;u;2025-07-07 00:41:34.070219390+00:00;re5;9
113012;1101;Teste;r;2025-07-07 03:26:12.582330169+00:00;re5;9
113013;1101;Gestao;r;2025-07-07 07:17:53.355818307+00:00;re7;10
113014;1101;Gestao;U;2025-07-07 05:18:47.690703194+00:00;re7;10
113015;1101;Gestao;d;2025-07-07 05:05:55.570875915+00:00;re7;10
113016;1101;Codigo;r;2025-07-07 07:19:38.523415334+00:00;re7;10
113017;1101;Requisito;r;2025-07-07 05:05:14.363107707+00:00;re7;10
