;case:concept:name;concept:tool;concept:operation;time:timestamp;concept:resource
59817;115;Teste;r;2025-09-20 03:37:03.602796586;re10
59818;115;PF;C;2025-09-20 01:36:42.982451307;re11
59819;115;PF;u;2025-09-20 01:21:55.350403811;re11
59820;115;Codigo;r;2025-09-20 00:02:08.360902714;re7
59821;115;Requisito;r;2025-09-20 00:20:44.876721682;re7
59822;115;Requisito;U;2025-09-19 23:11:20.483510145;re7
59823;116;Requisito;C;2025-09-19 22:28:23.411762490;re8
59824;116;Requisito;r;2025-09-20 06:20:36.887905903;re8
59825;116;Requisito;u;2025-09-20 01:35:45.245140974;re8
59826;116;Teste;r;2025-09-19 18:35:52.020403876;re8
59827;116;Codigo;r;2025-09-19 22:25:54.272626276;re8
59828;116;Requisito;r;2025-09-19 20:52:25.241034799;re8
59829;116;Teste;C;2025-09-20 00:13:17.060577734;re8
59830;116;Codigo;r;2025-09-19 20:23:25.761529786;re5
59831;116;Teste;u;2025-09-19 19:03:28.843982688;re5
59832;116;Requisito;r;2025-09-19 18:29:59.384934557;re7
59833;116;Requisito;r;2025-09-19 18:24:57.279365352;re7
59834;116;Codigo;U;2025-09-19 19:40:30.183655336;re6
59835;116;Codigo;C;2025-09-20 06:26:08.203474755;re9
59836;116;Codigo;r;2025-09-19 23:00:14.059581864;re9
59837;116;Codigo;u;2025-09-19 22:15:03.633864605;re9
59838;116;Codigo;d;2025-09-19 22:35:29.212444277;re9
59839;116;Teste;r;2025-09-20 07:30:15.564894476;re9
59840;116;Codigo;r;2025-09-19 22:04:13.711091632;re9
59841;116;PF;C;2025-09-19 20:21:30.543406692;re9
59842;116;PF;r;2025-09-19 20:47:19.194373755;re9
59843;116;PF;d;2025-09-19 22:58:17.612836408;re9
59844;116;Codigo;r;2025-09-19 18:09:13.393417963;re5
59845;116;Requisito;r;2025-09-19 19:53:16.047313453;re5
59846;116;Requisito;U;2025-09-19 19:59:49.345665121;re5
59847;117;Codigo;r;2025-09-19 15:12:46.421075975;re10
59848;117;Requisito;C;2025-09-19 13:25:38.471176533;re10
59849;117;Requisito;r;2025-09-19 14:33:00.778242104;re10
59850;117;Requisito;u;2025-09-19 13:47:30.505471582;re10
59851;117;Teste;r;2025-09-19 13:32:54.824492572;re10
59852;117;Requisito;r;2025-09-19 16:50:15.605768267;re11
59853;117;Teste;C;2025-09-19 13:39:43.664743362;re11
59854;117;Teste;u;2025-09-19 14:58:21.668275581;re11
59855;117;Teste;d;2025-09-19 18:09:51.234683461;re11
59856;117;Teste;r;2025-09-19 15:13:26.256836369;re11
59857;117;Teste;r;2025-09-19 15:18:54.701613488;re10
59858;117;Teste;u;2025-09-19 13:53:34.100367886;re10
59859;117;Requisito;r;2025-09-19 18:48:44.842021611;re10
59860;117;PF;r;2025-09-19 20:16:58.697698463;re10
59861;117;Requisito;r;2025-09-19 16:05:17.824225789;re10
59862;117;Codigo;r;2025-09-19 18:06:04.079868818;re10
59863;117;Codigo;U;2025-09-19 18:11:28.402432711;re10
59864;117;Codigo;d;2025-09-19 17:44:52.662921948;re10
59865;117;Teste;r;2025-09-19 16:06:11.267472943;re10
59866;117;Codigo;C;2025-09-21 20:25:58.122611869;re10
59867;117;Codigo;C;2025-09-19 15:59:42.783093083;re11
59868;117;Codigo;d;2025-09-20 01:55:07.620120775;re11
59869;117;PF;C;2025-09-19 17:45:39.525712339;re11
59870;117;PF;r;2025-09-19 17:20:18.961521858;re11
59871;117;Requisito;U;2025-09-19 16:36:41.096951434;re7
59872;118;Requisito;C;2025-09-19 13:23:30.339090528;re13
59873;118;Requisito;r;2025-09-19 09:34:30.271930641;re13
59874;118;Teste;C;2025-09-19 15:04:17.124743896;re13
59875;118;Teste;r;2025-09-19 12:16:24.696275657;re13
59876;118;Teste;u;2025-09-19 14:44:10.066285109;re13
59877;118;Teste;d;2025-09-19 20:55:23.897586747;re13
59878;118;Teste;r;2025-09-19 11:06:25.103670361;re13
59879;118;Requisito;r;2025-09-19 11:13:14.283676803;re13
59880;118;Teste;u;2025-09-19 10:14:17.066926542;re13
59881;118;Teste;r;2025-09-19 12:40:43.191629099;re12
59882;118;Teste;r;2025-09-19 11:45:06.409423323;re12
59883;118;Codigo;U;2025-09-19 15:39:51.489507859;re13
59884;118;Requisito;r;2025-09-19 16:38:37.496097637;re13
59885;118;Codigo;C;2025-09-19 21:04:24.421083284;re13
59886;118;Codigo;u;2025-09-20 05:43:14.802544452;re13
59887;118;Codigo;d;2025-09-20 16:15:52.056969996;re13
59888;118;Requisito;r;2025-09-20 03:46:34.545722237;re13
59889;118;Teste;r;2025-09-20 05:32:02.851908352;re13
59890;118;Codigo;U;2025-09-19 13:30:41.227715691;re13
59891;118;Codigo;d;2025-09-19 17:07:01.062840057;re13
59892;118;Teste;r;2025-09-19 14:59:03.649354695;re13
59893;118;Requisito;r;2025-09-19 14:28:44.236249354;re12
59894;118;PF;C;2025-09-19 13:12:43.157691887;re12
59895;118;PF;u;2025-09-19 15:51:07.422986578;re12
59896;118;Codigo;r;2025-09-19 13:10:41.993864240;re12
59897;118;Requisito;U;2025-09-19 14:46:54.681533439;re12
59898;118;Teste;r;2025-09-19 13:50:30.296442054;re12
59899;119;Requisito;C;2025-09-19 09:36:22.042044252;re11
59900;119;Requisito;r;2025-09-19 07:03:40.207870185;re11
59901;119;Requisito;d;2025-09-19 20:30:47.768152201;re11
59902;119;Teste;C;2025-09-19 12:41:46.865745914;re7
59903;119;Teste;r;2025-09-19 06:19:43.336342723;re7
59904;119;Teste;d;2025-09-19 08:06:33.738122762;re7
59905;119;Requisito;r;2025-09-19 06:45:09.183712747;re11
59906;119;Requisito;r;2025-09-19 06:05:46.634680340;re11
59907;119;PF;r;2025-09-19 05:51:41.914387694;re11
59908;119;Teste;r;2025-09-19 06:59:44.317454143;re11
59909;119;Codigo;r;2025-09-19 12:38:16.266927455;re10
59910;119;Codigo;U;2025-09-19 15:27:39.123186886;re10
59911;119;Teste;r;2025-09-19 09:20:57.967661593;re10
59912;119;Codigo;C;2025-09-20 12:36:03.828884565;re11
59913;119;Codigo;u;2025-09-20 01:45:19.030829625;re11
59914;119;Codigo;d;2025-09-20 11:04:44.823187597;re11
59915;119;Requisito;r;2025-09-19 13:16:11.715653610;re11
59916;119;Teste;r;2025-09-20 09:26:45.441042073;re11
59917;119;PF;C;2025-09-19 08:30:24.960365128;re10
59918;119;PF;u;2025-09-19 08:57:06.041669943;re10
59919;119;PF;d;2025-09-19 08:25:00.189269549;re10
59920;119;Codigo;c;2025-09-19 10:03:48.320350708;re10
59921;119;Codigo;r;2025-09-19 09:43:27.186933991;re10
59922;119;Codigo;U;2025-09-19 10:25:40.526733204;re10
59923;119;Codigo;d;2025-09-19 09:20:45.382419617;re10
59924;119;Requisito;r;2025-09-19 09:58:34.988380670;re10
59925;119;Teste;r;2025-09-19 09:02:20.087232170;re10
59926;119;Codigo;r;2025-09-19 05:07:30.878386951;re11
59927;119;Requisito;U;2025-09-19 05:20:26.733160253;re11
59928;119;Requisito;d;2025-09-19 06:43:24.060993352;re11
59929;120;Requisito;C;2025-09-19 04:08:26.826446264;re7
59930;120;Requisito;u;2025-09-19 02:30:57.763958002;re7
59931;120;Codigo;r;2025-09-19 01:46:14.044694277;re11
59932;120;Teste;C;2025-09-19 02:30:49.239758676;re11
59933;120;Teste;r;2025-09-19 04:21:12.112369986;re11
59934;120;Teste;d;2025-09-19 03:54:17.489235299;re11
59935;120;Requisito;r;2025-09-19 03:43:28.434213461;re10
59936;120;Teste;r;2025-09-19 03:50:22.963244629;re10
59937;120;Teste;u;2025-09-19 02:34:45.302014136;re10
59938;120;Teste;r;2025-09-19 03:33:34.332226482;re11
59939;120;Requisito;r;2025-09-19 03:15:41.416130437;re11
59940;120;Codigo;r;2025-09-19 03:12:27.791943735;re11
59941;120;Codigo;U;2025-09-20 06:51:00.310322407;re11
59942;120;Codigo;d;2025-09-19 06:41:45.249810415;re11
59943;120;Teste;r;2025-09-19 20:26:05.723639076;re11
59944;120;Codigo;C;2025-09-19 04:31:48.134843144;re11
59945;120;Codigo;u;2025-09-19 05:56:46.834638456;re11
59946;120;Codigo;r;2025-09-19 04:31:11.016413330;re11
59947;120;Requisito;r;2025-09-19 04:16:52.232879971;re11
59948;120;PF;C;2025-09-19 04:30:27.228164758;re11
59949;120;PF;r;2025-09-19 04:02:16.332204947;re11
59950;120;Requisito;U;2025-09-19 12:06:23.462560779;re11
59951;120;Requisito;d;2025-09-19 09:24:06.270923257;re11
59952;120;Teste;r;2025-09-19 03:42:55.697745452;re11
59953;121;Requisito;C;2025-09-19 08:42:26.887721738;re1
59954;121;Requisito;d;2025-09-19 03:40:17.047569851;re1
59955;121;Teste;C;2025-09-19 04:30:45.698362033;re14
59956;121;Requisito;r;2025-09-18 21:36:50.535797976;re2
59957;121;Codigo;r;2025-09-19 00:27:30.297506583;re2
59958;121;Teste;r;2025-09-19 04:47:22.777002098;re2
59959;121;Teste;u;2025-09-19 01:29:55.614391294;re2
59960;121;PF;r;2025-09-18 22:42:11.488228226;re1
59961;121;Requisito;r;2025-09-18 23:28:58.644245539;re2
59962;121;Teste;r;2025-09-19 00:03:12.840700930;re2
59963;121;Codigo;U;2025-09-19 22:28:23.553124906;re14
59964;121;Requisito;r;2025-09-19 00:01:23.331264445;re14
59965;121;Teste;r;2025-09-20 06:12:41.670770268;re14
59966;121;Codigo;C;2025-09-19 11:56:03.706836655;re1
59967;121;Codigo;r;2025-09-19 02:06:37.771187470;re1
59968;121;Codigo;d;2025-09-19 03:49:19.532831740;re1
59969;121;Codigo;r;2025-09-19 02:38:52.377766483;re1
59970;121;Requisito;r;2025-09-19 00:50:09.455032000;re1
59971;121;PF;C;2025-09-19 03:30:21.459963337;re1
59972;121;PF;r;2025-09-19 01:25:57.036249237;re1
59973;121;PF;u;2025-09-19 00:34:55.468075713;re1
59974;121;PF;d;2025-09-19 01:18:48.978232999;re1
59975;121;Codigo;r;2025-09-18 21:48:35.639864649;re14
59976;121;Requisito;U;2025-09-18 22:18:20.590445944;re14
59977;121;Requisito;d;2025-09-18 20:44:39.004619068;re14
59978;121;Teste;r;2025-09-18 20:54:42.948111978;re14
59979;122;Codigo;r;2025-09-18 18:14:25.870666457;re2
59980;122;Requisito;C;2025-09-18 18:22:25.198738315;re2
59981;122;Requisito;u;2025-09-18 18:39:57.671276999;re2
59982;122;Teste;r;2025-09-18 17:13:26.331257201;re2
59983;122;Teste;C;2025-09-18 17:41:40.230211075;re1
59984;122;Teste;r;2025-09-18 17:54:05.410999742;re1
59985;122;Teste;r;2025-09-18 18:16:28.589822249;re4
59986;122;Teste;u;2025-09-18 18:25:45.016082863;re4
59987;122;Requisito;r;2025-09-18 19:05:10.809689196;re2
59988;122;Teste;r;2025-09-18 19:16:54.448505673;re2
59989;122;Codigo;r;2025-09-18 22:50:19.471932109;re4
59990;122;Codigo;U;2025-09-18 23:12:59.197013733;re4
59991;122;Requisito;r;2025-09-18 23:54:47.756917510;re4
59992;122;Codigo;C;2025-09-19 22:18:54.987092267;re3
59993;122;Codigo;r;2025-09-19 07:35:17.053818001;re3
59994;122;Codigo;u;2025-09-19 03:50:55.615569379;re3
59995;122;Requisito;r;2025-09-20 01:35:02.169691206;re3
59996;122;Codigo;r;2025-09-18 22:22:00.339808357;re3
59997;122;PF;C;2025-09-18 22:24:02.365542727;re3
59998;122;PF;r;2025-09-18 20:49:48.227155092;re3
59999;122;PF;u;2025-09-18 21:24:54.537203822;re3
60000;122;Codigo;r;2025-09-18 20:01:19.405784249;re4
60001;122;Requisito;r;2025-09-18 17:33:09.567418305;re4
60002;122;Requisito;U;2025-09-18 20:28:17.966421361;re4
60003;123;Requisito;C;2025-09-18 16:07:56.284780694;re2
60004;123;Requisito;r;2025-09-18 17:44:13.547845615;re2
60005;123;Requisito;u;2025-09-18 18:53:27.252086714;re2
60006;123;Requisito;d;2025-09-18 16:10:34.532048472;re2
60007;123;Teste;r;2025-09-18 18:13:43.362188641;re2
60008;123;Codigo;r;2025-09-18 18:31:21.673376172;re4
60009;123;Requisito;r;2025-09-18 21:53:16.295542662;re4
60010;123;Teste;C;2025-09-18 15:19:13.282526186;re4
60011;123;Teste;r;2025-09-18 17:26:11.422879890;re4
60012;123;Teste;u;2025-09-18 20:57:07.455342230;re5
60013;123;Teste;r;2025-09-18 15:54:27.901182416;re4
60014;123;Requisito;r;2025-09-18 16:19:43.582562422;re2
60015;123;Teste;r;2025-09-18 15:22:57.401576851;re2
60016;123;Codigo;r;2025-09-19 03:17:20.554507064;re4
60017;123;Codigo;U;2025-09-18 15:14:47.985469702;re4
60018;123;Codigo;d;2025-09-18 18:17:39.204417896;re4
60019;123;Requisito;r;2025-09-18 19:07:02.653296377;re2
60020;123;Codigo;C;2025-09-19 05:59:38.052323245;re2
60021;123;Codigo;r;2025-09-18 17:12:45.224485862;re2
60022;123;Codigo;u;2025-09-18 20:48:40.692710937;re2
60023;123;Codigo;c;2025-09-18 17:04:52.820163866;re2
60024;123;Codigo;r;2025-09-18 16:35:37.915760499;re2
60025;123;Codigo;U;2025-09-18 18:06:42.832657549;re2
60026;123;Requisito;r;2025-09-18 15:44:12.016455227;re2
60027;123;Teste;r;2025-09-18 18:14:02.235503957;re2
60028;123;Requisito;r;2025-09-18 19:15:20.864019014;re2
60029;123;PF;C;2025-09-18 16:04:17.531546433;re2
60030;123;PF;r;2025-09-18 17:56:24.361871668;re2
60031;123;PF;u;2025-09-18 18:54:24.998939832;re2
60032;123;Requisito;U;2025-09-18 15:06:40.910883068;re2
60033;123;Teste;r;2025-09-18 16:35:09.842248666;re2
60034;124;Codigo;r;2025-09-18 23:24:56.894815045;re10
60035;124;Requisito;C;2025-09-18 13:02:44.690538913;re10
60036;124;Requisito;d;2025-09-18 09:28:56.604466634;re10
60037;124;Teste;C;2025-09-18 19:49:35.955749442;re7
60038;124;Teste;r;2025-09-18 14:13:19.528538052;re7
60039;124;Teste;u;2025-09-18 14:10:00.784363179;re7
60040;124;Codigo;r;2025-09-18 11:38:08.941333008;re11
60041;124;Teste;r;2025-09-18 10:43:34.102580824;re11
60042;124;Teste;r;2025-09-18 11:16:48.608531619;re10
60043;124;Requisito;r;2025-09-18 14:11:44.720806383;re10
60044;124;PF;r;2025-09-18 12:44:24.530901007;re10
60045;124;Teste;r;2025-09-18 15:13:40.703926776;re10
60046;124;Requisito;r;2025-09-18 14:46:40.810949718;re7
60047;124;Teste;r;2025-09-18 11:09:18.886961546;re7
60048;124;Codigo;U;2025-09-19 14:54:59.474381851;re11
60049;124;Codigo;d;2025-09-18 18:06:03.686411607;re11
60050;124;Teste;r;2025-09-19 05:19:08.511457476;re11
60051;124;Codigo;C;2025-09-18 20:48:43.656603498;re11
60052;124;Codigo;u;2025-09-18 12:56:10.869416733;re11
60053;124;Teste;r;2025-09-18 18:49:03.310303543;re11
60054;124;Codigo;r;2025-09-18 12:54:07.041323345;re10
60055;124;PF;C;2025-09-18 14:54:29.901653941;re10
60056;124;PF;r;2025-09-18 15:27:47.320258189;re10
60057;124;Requisito;U;2025-09-18 12:59:25.006712205;re11
60058;124;Requisito;d;2025-09-18 09:27:14.300829428;re11
60059;125;Requisito;C;2025-09-18 05:55:02.349083833;re2
60060;125;Requisito;u;2025-09-18 15:57:35.117276598;re2
60061;125;Requisito;d;2025-09-18 06:03:40.217056990;re2
60062;125;Teste;C;2025-09-18 15:52:46.664902124;re14
60063;125;Teste;u;2025-09-18 06:45:33.637576678;re14
60064;125;Teste;r;2025-09-18 08:19:33.754839163;re14
60065;125;Requisito;r;2025-09-18 07:20:26.795474408;re2
60066;125;Teste;r;2025-09-18 07:40:16.525570642;re2
60067;125;Teste;u;2025-09-18 09:38:54.936146805;re2
60068;125;Requisito;r;2025-09-18 10:21:49.196076458;re1
60069;125;PF;r;2025-09-18 09:44:29.048032246;re1
60070;125;Teste;r;2025-09-18 08:07:20.778683946;re1
60071;125;Requisito;r;2025-09-18 07:31:54.452767674;re1
60072;125;Teste;r;2025-09-18 07:21:30.523173827;re1
60073;125;Codigo;C;2025-09-18 11:01:59.260281898;re14
60074;125;Codigo;u;2025-09-18 21:35:31.283426181;re14
60075;125;Codigo;d;2025-09-19 01:39:47.884940476;re14
60076;125;Requisito;r;2025-09-19 01:01:15.024098401;re14
60077;125;Teste;r;2025-09-18 22:58:42.411803063;re14
60078;125;Requisito;r;2025-09-18 07:11:29.465998878;re1
60079;125;PF;C;2025-09-18 07:14:48.581328633;re1
60080;125;PF;d;2025-09-18 07:04:33.473184093;re1
60081;125;Codigo;r;2025-09-18 21:16:02.267964126;re2
60082;125;Codigo;U;2025-09-18 18:11:10.541630543;re2
60083;125;Requisito;r;2025-09-18 06:08:08.199745672;re2
60084;125;Requisito;U;2025-09-18 06:08:01.459849373;re2
60085;125;Requisito;d;2025-09-18 06:03:47.143680593;re2
60086;126;Codigo;r;2025-09-18 05:34:59.073036350;re3
60087;126;Requisito;C;2025-09-18 03:44:20.857063200;re3
60088;126;Requisito;r;2025-09-18 03:36:02.104283644;re3
60089;126;Requisito;u;2025-09-18 03:43:26.986246007;re3
60090;126;Codigo;r;2025-09-18 02:58:38.343161427;re1
60091;126;Teste;C;2025-09-18 02:13:32.101910837;re1
60092;126;Teste;r;2025-09-18 03:32:53.368572364;re1
60093;126;Teste;u;2025-09-18 03:04:35.786204287;re1
60094;126;Requisito;r;2025-09-18 01:57:57.663761960;re4
60095;126;Codigo;r;2025-09-18 02:22:43.739714886;re2
60096;126;Requisito;r;2025-09-18 03:40:07.632512592;re1
60097;126;PF;r;2025-09-18 03:32:52.465303146;re1
60098;126;PF;r;2025-09-18 05:47:16.269579396;re4
60099;126;Teste;r;2025-09-18 02:26:04.995221458;re4
60100;126;Teste;r;2025-09-18 06:02:41.653797390;re1
60101;126;Codigo;U;2025-09-18 16:57:01.253276263;re4
60102;126;Codigo;d;2025-09-18 13:30:29.187102454;re4
60103;126;Teste;r;2025-09-18 05:18:35.391444575;re4
60104;126;PF;C;2025-09-18 08:08:51.939273273;re4
60105;126;PF;r;2025-09-18 07:16:22.477623230;re4
60106;126;PF;d;2025-09-18 07:02:14.347774653;re4
60107;126;Codigo;C;2025-09-18 05:35:04.433649180;re3
60108;126;Codigo;r;2025-09-18 10:51:08.984470328;re3
60109;126;Requisito;r;2025-09-18 05:27:09.655141984;re3
60110;126;Codigo;r;2025-09-18 01:37:54.196670963;re3
60111;126;Requisito;U;2025-09-18 02:17:24.883812657;re3
60112;126;Requisito;d;2025-09-18 02:57:41.633168781;re3
60113;126;Teste;r;2025-09-18 03:04:52.654208963;re3
60114;127;Requisito;C;2025-09-17 23:29:14.231788617;re5
60115;127;Requisito;u;2025-09-18 02:44:55.532006609;re5
60116;127;Teste;r;2025-09-18 00:07:11.437069268;re5
60117;127;Requisito;r;2025-09-17 23:06:08.088049357;re5
60118;127;Teste;C;2025-09-17 23:05:58.328529992;re5
60119;127;Teste;r;2025-09-17 22:39:18.729314918;re5
60120;127;Codigo;r;2025-09-18 03:44:45.228555594;re2
60121;127;Requisito;r;2025-09-17 22:22:45.112536573;re2
60122;127;Teste;r;2025-09-18 00:32:13.457343894;re2
60123;127;Codigo;c;2025-09-17 23:56:19.623882399;re2
60124;127;Codigo;r;2025-09-18 00:00:45.789122575;re2
60125;127;Codigo;U;2025-09-18 00:37:16.069104206;re2
60126;127;Requisito;r;2025-09-17 23:46:57.198314302;re2
60127;127;Requisito;r;2025-09-18 00:55:00.030624658;re4
60128;127;Teste;r;2025-09-17 23:28:24.528399290;re2
60129;127;Codigo;C;2025-09-18 03:37:31.304094235;re2
60130;127;Codigo;r;2025-09-18 01:51:33.803143936;re2
60131;127;Codigo;d;2025-09-18 00:46:23.730014448;re2
60132;127;Teste;r;2025-09-18 10:40:54.062928329;re2
60133;127;Codigo;r;2025-09-18 00:13:58.816535662;re4
60134;127;Requisito;r;2025-09-18 00:06:36.506883795;re4
60135;127;PF;C;2025-09-18 00:46:52.882069737;re4
60136;127;PF;u;2025-09-18 00:35:30.938445422;re4
60137;127;PF;d;2025-09-18 00:24:53.571809207;re4
60138;127;Codigo;r;2025-09-18 18:47:58.780324509;re2
60139;127;Codigo;U;2025-09-18 13:46:10.426640231;re2
60140;127;Codigo;d;2025-09-19 06:31:39.908500334;re2
60141;127;Teste;r;2025-09-19 00:13:23.426181260;re2
60142;127;Codigo;r;2025-09-17 23:24:30.624063841;re4
60143;127;Requisito;U;2025-09-18 00:12:53.887552962;re4
60144;127;Teste;r;2025-09-17 23:35:59.716374342;re4
60145;128;Codigo;r;2025-09-17 21:48:32.669096685;re5
60146;128;Requisito;C;2025-09-17 20:09:42.724189371;re5
60147;128;Requisito;u;2025-09-17 22:31:40.783711729;re5
60148;128;Requisito;d;2025-09-17 19:13:26.948318477;re5
60149;128;Codigo;r;2025-09-17 21:18:36.084135166;re2
60150;128;Teste;C;2025-09-17 18:37:18.743438064;re2
60151;128;Teste;r;2025-09-17 21:25:46.912915529;re2
60152;128;Teste;u;2025-09-17 20:14:13.361143842;re2
60153;128;Codigo;r;2025-09-17 18:44:08.616669179;re5
60154;128;Teste;r;2025-09-17 18:11:08.008699118;re5
60155;128;Teste;u;2025-09-17 18:01:38.541177513;re5
60156;128;Requisito;r;2025-09-17 21:55:01.214465618;re2
60157;128;Teste;r;2025-09-17 21:48:03.090181756;re2
60158;128;Codigo;r;2025-09-18 00:44:42.461774064;re2
60159;128;Codigo;U;2025-09-17 18:53:25.505321786;re2
60160;128;Requisito;r;2025-09-18 01:14:44.324786736;re2
60161;128;Teste;r;2025-09-18 01:00:43.237465488;re2
60162;128;PF;r;2025-09-17 19:15:22.881102338;re5
60163;128;Teste;r;2025-09-17 22:01:15.640412003;re4
60164;128;Codigo;C;2025-09-17 23:18:03.945741969;re5
60165;128;Codigo;r;2025-09-18 10:51:58.159997229;re5
60166;128;Codigo;d;2025-09-17 20:29:57.773600487;re5
60167;128;Requisito;r;2025-09-18 05:55:33.870022773;re5
60168;128;Requisito;r;2025-09-17 20:37:55.246301829;re2
60169;128;PF;C;2025-09-17 20:42:28.652924460;re2
60170;128;PF;r;2025-09-17 20:13:49.823537409;re2
60171;128;PF;u;2025-09-17 20:16:45.018531294;re2
60172;128;Codigo;U;2025-09-18 00:02:15.941655201;re4
60173;128;Requisito;r;2025-09-17 19:49:15.716183211;re5
60174;128;Requisito;U;2025-09-17 19:25:27.308809553;re5
60175;129;Requisito;C;2025-09-17 14:06:46.928253874;re14
60176;129;Teste;C;2025-09-17 19:14:10.909658543;re14
60177;129;Teste;r;2025-09-17 20:22:55.359983952;re14
60178;129;Codigo;r;2025-09-17 15:27:17.626977849;re1
60179;129;Requisito;r;2025-09-17 14:20:02.220702993;re1
60180;129;Teste;u;2025-09-17 14:15:20.337022308;re1
60181;129;Requisito;r;2025-09-17 13:58:29.651171336;re1
60182;129;Teste;r;2025-09-17 17:06:06.334272767;re1
60183;129;Requisito;r;2025-09-17 15:38:33.472606801;re14
60184;129;Teste;r;2025-09-17 19:10:47.103027652;re14
60185;129;Codigo;C;2025-09-19 20:18:07.327244130;re1
60186;129;Requisito;r;2025-09-18 00:58:51.891775164;re1
60187;129;Teste;r;2025-09-18 17:08:38.901084618;re1
60188;129;PF;C;2025-09-17 17:18:20.174237768;re14
60189;129;PF;r;2025-09-17 16:42:29.736228975;re14
60190;129;PF;u;2025-09-17 17:24:19.838529516;re14
60191;129;Codigo;r;2025-09-17 19:20:10.421862088;re14
60192;129;Codigo;U;2025-09-18 00:17:37.533524724;re14
60193;129;Teste;r;2025-09-17 22:04:50.651080879;re14
60194;129;Codigo;r;2025-09-17 13:58:00.004126757;re2
60195;129;Requisito;r;2025-09-17 15:11:32.825423592;re2
60196;129;Requisito;U;2025-09-17 14:06:31.472507074;re2
60197;130;Codigo;r;2025-09-17 10:11:10.338551971;re9
60198;130;Requisito;C;2025-09-17 11:13:57.806610222;re9
60199;130;Requisito;u;2025-09-17 10:40:47.454453216;re9
60200;130;Codigo;r;2025-09-17 14:06:42.972097043;re9
60201;130;Teste;C;2025-09-17 12:12:39.832794922;re9
60202;130;Teste;r;2025-09-17 10:08:43.602801785;re9
60203;130;Teste;r;2025-09-17 11:32:30.471674251;re7
60204;130;Codigo;C;2025-09-19 14:02:48.633561295;re6
60205;130;Requisito;r;2025-09-17 11:12:37.361991686;re6
60206;130;Teste;r;2025-09-17 11:05:22.706551079;re6
60207;130;Requisito;r;2025-09-17 11:27:45.269142843;re7
60208;130;Codigo;C;2025-09-19 01:02:43.574800106;re7
60209;130;Codigo;r;2025-09-17 18:32:22.383514714;re7
60210;130;Codigo;u;2025-09-18 00:04:55.650678842;re7
60211;130;Requisito;r;2025-09-20 02:21:21.981135881;re7
60212;130;Teste;r;2025-09-18 18:17:04.210952231;re7
60213;130;Requisito;r;2025-09-17 12:00:19.427449630;re9
60214;130;PF;C;2025-09-17 12:32:50.676917351;re9
60215;130;PF;r;2025-09-17 11:56:47.490063507;re9
60216;130;PF;u;2025-09-17 13:38:11.787716272;re9
60217;130;Codigo;r;2025-09-17 23:41:49.438887415;re8
60218;130;Codigo;U;2025-09-17 21:13:16.780911046;re8
60219;130;Requisito;r;2025-09-17 18:57:05.444315418;re8
60220;130;Requisito;U;2025-09-17 12:24:06.948028458;re7
60221;130;Requisito;d;2025-09-17 23:27:44.822837096;re7
60222;130;Teste;r;2025-09-17 17:58:14.865393713;re7
60223;131;Requisito;C;2025-09-17 19:54:10.256697281;re5
60224;131;Requisito;u;2025-09-17 07:32:26.789677469;re5
60225;131;Requisito;d;2025-09-17 08:41:31.290105660;re5
60226;131;Teste;C;2025-09-17 06:16:38.859004109;re2
60227;131;Teste;u;2025-09-17 07:28:31.969590971;re2
60228;131;Teste;r;2025-09-17 06:03:07.668446223;re5
60229;131;Codigo;C;2025-09-17 07:08:25.302264247;re2
60230;131;Codigo;r;2025-09-17 06:28:17.909575652;re2
60231;131;Teste;r;2025-09-17 09:59:54.146677461;re2
60232;131;Requisito;r;2025-09-17 10:39:42.741689274;re4
60233;131;Teste;r;2025-09-17 08:11:02.578071330;re4
60234;131;Codigo;r;2025-09-17 13:20:17.420428637;re2
60235;131;PF;C;2025-09-17 07:59:37.688879594;re2
60236;131;PF;u;2025-09-17 12:28:10.159343967;re2
60237;131;Codigo;U;2025-09-17 13:05:47.484844164;re4
60238;131;Codigo;d;2025-09-17 14:26:05.961448120;re4
60239;131;Requisito;r;2025-09-17 09:03:12.922540920;re4
60240;131;Codigo;r;2025-09-17 09:28:43.929661029;re5
60241;131;Requisito;r;2025-09-17 16:03:41.151672108;re5
60242;131;Requisito;U;2025-09-17 04:50:22.658535311;re5
60243;132;Codigo;r;2025-09-17 01:44:42.420777242;re3
60244;132;Requisito;C;2025-09-17 06:32:01.361208927;re3
60245;132;Requisito;d;2025-09-17 03:55:41.963870655;re3
60246;132;Requisito;r;2025-09-17 01:22:28.370534440;re1
60247;132;Teste;C;2025-09-17 12:33:01.531486170;re1
60248;132;Teste;r;2025-09-17 09:39:01.226821226;re1
60249;132;Codigo;r;2025-09-17 01:20:01.826253749;re4
60250;132;Teste;r;2025-09-17 01:27:22.287845100;re4
60251;132;Teste;u;2025-09-17 01:51:04.499639502;re4
60252;132;Requisito;r;2025-09-17 02:20:12.727023778;re2
60253;132;Codigo;C;2025-09-17 03:50:48.513762481;re1
60254;132;Codigo;r;2025-09-17 04:20:59.297416267;re1
60255;132;Codigo;u;2025-09-17 06:08:07.748624662;re1
60256;132;Codigo;d;2025-09-17 03:31:59.719373023;re1
60257;132;PF;r;2025-09-17 02:36:57.898516251;re4
60258;132;Teste;r;2025-09-17 02:44:08.826045522;re4
60259;132;Requisito;r;2025-09-17 06:08:42.549999013;re4
